,_id,session_id,class,age,fileNameShortNew,filename,url,shuffler_ind,games,updatedAt,numGames
35,5f5016a06dcee0af25f4a26d,cdm_run_v41547846078648,a bear,age10,bear_sketch_age10_cdm_run_v41547846078648.png,bear_sketch_age10_cdm_run_v41547846078648.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41547846078648.png,5191,"['', '5f0c1a707e7006024f0a5315', '5a2877dde2d20d0001320a44']",2020-09-11 18:32:30.146,3
36,5f5016a06dcee0af25f4a26e,cdm_run_v41548117589993,a bear,age10,bear_sketch_age10_cdm_run_v41548117589993.png,bear_sketch_age10_cdm_run_v41548117589993.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548117589993.png,7664,"['5eefb6ecc9e3c81363bc53f5', '5ee8f03fecbcea0c76a1d9fc']",2020-09-10 22:37:22.363,2
37,5f5016a06dcee0af25f4a26f,cdm_run_v41548369778878,a bear,age10,bear_sketch_age10_cdm_run_v41548369778878.png,bear_sketch_age10_cdm_run_v41548369778878.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548369778878.png,3657,"['A2ZVPI9Z7R7R2P', '5f514511a0830d35cbe96f0d', '5e1510a1c76aa6b119558fd6']",2020-09-11 18:26:13.952,3
38,5f5016a06dcee0af25f4a270,cdm_run_v41548536354828,a bear,age10,bear_sketch_age10_cdm_run_v41548536354828.png,bear_sketch_age10_cdm_run_v41548536354828.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548536354828.png,1019,"['A3VB6IVUW9FDWT', '5effecc85d91970e055438db', '5e32cbad3db17e2868d1f41e']",2020-09-11 18:21:29.376,3
39,5f5016a06dcee0af25f4a271,cdm_run_v41548536652349,a bear,age10,bear_sketch_age10_cdm_run_v41548536652349.png,bear_sketch_age10_cdm_run_v41548536652349.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548536652349.png,10109,"['', '5ea47f252da60f04584fc492']",2020-09-10 22:39:51.792,2
40,5f5016a06dcee0af25f4a272,cdm_run_v41548540651273,a bear,age10,bear_sketch_age10_cdm_run_v41548540651273.png,bear_sketch_age10_cdm_run_v41548540651273.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548540651273.png,938,"['A3VB6IVUW9FDWT', '5effecc85d91970e055438db', '5e32cbad3db17e2868d1f41e']",2020-09-11 18:21:29.376,3
41,5f5016a06dcee0af25f4a273,cdm_run_v41548544845781,a bear,age10,bear_sketch_age10_cdm_run_v41548544845781.png,bear_sketch_age10_cdm_run_v41548544845781.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548544845781.png,7602,"['5eefb6ecc9e3c81363bc53f5', '5f4c0ecd189f748211118f3a']",2020-09-10 22:36:54.711,2
42,5f5016a06dcee0af25f4a274,cdm_run_v41548628603116,a bear,age10,bear_sketch_age10_cdm_run_v41548628603116.png,bear_sketch_age10_cdm_run_v41548628603116.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548628603116.png,6958,"['5f286aafb66d30178ab62e82', '5a348ea750833c0001ee9550']",2020-09-10 22:36:08.168,2
43,5f5016a06dcee0af25f4a275,cdm_run_v41548880175009,a bear,age10,bear_sketch_age10_cdm_run_v41548880175009.png,bear_sketch_age10_cdm_run_v41548880175009.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41548880175009.png,7994,"['5e201890d6b7e131dd2bb2dd', '5ec93800a2cb3c04c62778b2']",2020-09-10 22:37:27.431,2
44,5f5016a06dcee0af25f4a276,cdm_run_v41549140700089,a bear,age10,bear_sketch_age10_cdm_run_v41549140700089.png,bear_sketch_age10_cdm_run_v41549140700089.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41549140700089.png,8007,"['5e1e43c363251a1ab8018047', '5ec93800a2cb3c04c62778b2']",2020-09-10 22:37:27.431,2
