"","workerid","rating","imageName","condition","imNameShort","category","age","sessionId","correct"
"1","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532460938594_S_age6.png","S","cup_sketch_CDM_photodraw_e11532460938594_S_age6.png","cup",6,"e11532460938594",TRUE
"2","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","cup_sketch_CDM_photodraw_e11532119809715_W_age7.png","cup",7,"e11532119809715",TRUE
"3","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532122541242_P_age5.png","P","cup_sketch_CDM_photodraw_e11532122541242_P_age5.png","cup",5,"e11532122541242",FALSE
"4","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532542255729_P_age6.png","P","cup_sketch_CDM_photodraw_e11532542255729_P_age6.png","cup",6,"e11532542255729",TRUE
"5","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532466284265_P_age5.png","P","cup_sketch_CDM_photodraw_e11532466284265_P_age5.png","cup",5,"e11532466284265",TRUE
"6","881281d0d475e26f40397c101b9ff586","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","rabbit_sketch_CDM_photodraw_e11532462743178_P_age6.png","rabbit",6,"e11532462743178",TRUE
"7","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11532544321666_W_age4.png","W","shoe_sketch_CDM_photodraw_e11532544321666_W_age4.png","shoe",4,"e11532544321666",FALSE
"8","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532546711242_S_age7.png","S","cup_sketch_CDM_photodraw_e11532546711242_S_age7.png","cup",7,"e11532546711242",TRUE
"9","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532543756370_S_age6.png","S","cup_sketch_CDM_photodraw_e11532543756370_S_age6.png","cup",6,"e11532543756370",TRUE
"10","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11532546711242_S_age7.png","S","train_sketch_CDM_photodraw_e11532546711242_S_age7.png","train",7,"e11532546711242",TRUE
"11","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","cat_sketch_CDM_photodraw_e11532547010484_W_age6.png","cat",6,"e11532547010484",TRUE
"12","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","shoe_sketch_CDM_photodraw_e11532463640792_S_age6.png","shoe",6,"e11532463640792",TRUE
